1,12990.12983762,14145.00000000,12893.56965857,-0.01217127,6130.86733143,9:52,1,1
2,12850.00000000,14145.00000000,12800.00000000,-0.03230664,6227.28859086,10:22,1,1
3,12989.99999994,14145.00000000,12800.00000000,-0.03046253,6192.79485682,10:52,1,1
4,13124.00000000,14145.00000000,12800.00000000,-0.00575757,6036.57244292,11:22,1,1
5,13250.00000000,14145.00000000,12800.00000000,-0.00377340,5934.88249579,11:52,1,1
6,13105.00000000,14145.00000000,12800.00000000,-0.05036231,5744.92918692,12:22,1,1
7,13549.99999982,13923.87012090,12800.00000000,0.00971446,5965.27637622,22:08,1,1
8,13464.45008069,13923.87012090,12800.00000000,0.00997718,6050.91581019,22:38,1,1
